,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
1665,2013,3,11,14,51.8,42.98,73.69,150.0,12.65858,,0.0,,10.0,2013-11-03 14:00:00
1666,2013,3,11,15,50.0,42.98,76.71,140.0,13.80936,,0.0,1022.2,10.0,2013-11-03 15:00:00
1667,2013,3,11,16,50.0,42.98,79.86,140.0,12.65858,,0.0,,10.0,2013-11-03 16:00:00
1668,2013,3,11,17,48.02,42.08,79.79,130.0,14.960139999999999,,0.0,1020.9,10.0,2013-11-03 17:00:00
1669,2013,3,11,18,46.4,42.8,87.19,140.0,12.65858,,0.0,,10.0,2013-11-03 18:00:00
1670,2013,3,11,19,46.04,42.98,88.99,140.0,14.960139999999999,,0.0,1020.5,10.0,2013-11-03 19:00:00
1671,2013,3,11,20,46.04,42.98,88.99,150.0,12.65858,,0.0,1020.7,10.0,2013-11-03 20:00:00
1672,2013,3,11,21,46.94,44.96,92.78,160.0,13.80936,,0.0,1020.5,10.0,2013-11-03 21:00:00
1673,2013,3,11,22,46.94,44.06,89.65,160.0,14.960139999999999,,0.0,1020.1,10.0,2013-11-03 22:00:00
1674,2013,3,11,23,46.4,44.6,93.4,180.0,10.35702,,0.0,,10.0,2013-11-03 23:00:00
1675,2013,3,12,0,46.94,44.96,92.78,170.0,13.80936,,0.0,1019.2,10.0,2013-12-03 00:00:00
1676,2013,3,12,1,46.94,44.06,89.65,150.0,13.80936,,0.0,1017.7,10.0,2013-12-03 01:00:00
1677,2013,3,12,2,48.92,46.04,89.73,160.0,19.56326,28.7695,0.0,1017.1,10.0,2013-12-03 02:00:00
1678,2013,3,12,3,48.02,44.96,89.08,160.0,14.960139999999999,,0.0,1016.7,10.0,2013-12-03 03:00:00
1679,2013,3,12,4,46.94,44.06,89.65,170.0,10.35702,,0.0,1016.3,10.0,2013-12-03 04:00:00
1680,2013,3,12,5,46.04,42.98,88.99,140.0,9.20624,,0.01,1015.5,9.0,2013-12-03 05:00:00
1681,2013,3,12,6,48.02,44.96,89.08,160.0,17.2617,,0.01,1015.0,8.0,2013-12-03 06:00:00
1682,2013,3,12,7,48.92,44.96,86.13,160.0,17.2617,,0.03,1014.8,7.0,2013-12-03 07:00:00
1683,2013,3,12,8,46.94,44.96,92.78,170.0,19.56326,25.31716,0.03,1014.6,6.0,2013-12-03 08:00:00
1684,2013,3,12,9,50.0,46.94,89.17,160.0,20.71404,28.7695,0.02,1014.2,7.0,2013-12-03 09:00:00
1685,2013,3,12,10,50.0,46.94,89.17,160.0,18.41248,26.467940000000002,0.03,1013.2,6.0,2013-12-03 10:00:00
1686,2013,3,12,11,50.0,46.94,89.17,150.0,19.56326,27.61872,0.04,1011.8,5.0,2013-12-03 11:00:00
1687,2013,3,12,12,50.0,48.02,92.87,150.0,25.31716,31.07106,0.03,1010.8,5.0,2013-12-03 12:00:00
1688,2013,3,12,13,50.0,48.2,93.5,160.0,23.0156,35.67418,0.07,,3.0,2013-12-03 13:00:00
1689,2013,3,12,14,48.92,46.94,92.84,150.0,24.16638,31.07106,0.08,1007.5,4.0,2013-12-03 14:00:00
1690,2013,3,12,15,50.0,48.92,96.05,150.0,24.16638,40.2773,0.08,,4.0,2013-12-03 15:00:00
1691,2013,3,12,16,50.0,48.92,100.0,200.0,24.16638,33.37262,0.22,,8.0,2013-12-03 16:00:00
1692,2013,3,12,17,50.0,48.2,96.69,190.0,25.31716,34.5234,0.0,,1.0,2013-12-03 17:00:00
1693,2013,3,12,18,48.2,46.94,96.02,190.0,21.86482,,0.01,,0.12,2013-12-03 18:00:00
1694,2013,3,12,19,50.0,48.92,96.05,290.0,12.65858,,0.0,,10.0,2013-12-03 19:00:00
1695,2013,3,12,20,51.98,44.96,76.88,300.0,14.960139999999999,,0.0,1009.1,10.0,2013-12-03 20:00:00
1696,2013,3,12,21,48.2,39.92,73.39,320.0,20.71404,,0.0,,10.0,2013-12-03 21:00:00
1697,2013,3,12,22,46.04,35.96,67.69,310.0,23.0156,33.37262,0.0,1009.7,10.0,2013-12-03 22:00:00
1698,2013,3,12,23,44.96,35.06,68.05,320.0,13.80936,,0.0,1010.4,10.0,2013-12-03 23:00:00
1699,2013,3,13,0,42.98,33.98,70.3,320.0,12.65858,,0.0,1010.4,10.0,2013-03-13 00:00:00
1700,2013,3,13,1,42.08,33.98,72.78,320.0,9.20624,,0.0,1010.9,10.0,2013-03-13 01:00:00
1701,2013,3,13,2,41.0,33.08,73.19,320.0,10.35702,,0.0,1011.1,10.0,2013-03-13 02:00:00
1702,2013,3,13,3,39.02,32.0,75.69,320.0,4.60312,,0.0,1011.3,10.0,2013-03-13 03:00:00
1703,2013,3,13,4,39.02,30.92,72.46,310.0,8.05546,,0.0,1011.6,10.0,2013-03-13 04:00:00
1704,2013,3,13,5,39.02,30.92,72.46,310.0,10.35702,,0.0,1012.0,10.0,2013-03-13 05:00:00
1705,2013,3,13,6,39.02,30.02,69.86,300.0,8.05546,,0.0,1012.2,10.0,2013-03-13 06:00:00
1706,2013,3,13,7,41.0,30.02,64.68,290.0,9.20624,,0.0,1012.2,10.0,2013-03-13 07:00:00
1707,2013,3,13,8,42.98,30.02,59.93,280.0,10.35702,,0.0,1012.3,10.0,2013-03-13 08:00:00
1708,2013,3,13,9,44.06,28.04,53.03,300.0,13.80936,,0.0,1012.2,10.0,2013-03-13 09:00:00
1709,2013,3,13,10,46.94,26.96,45.48,310.0,10.35702,,0.0,1012.0,10.0,2013-03-13 10:00:00
1710,2013,3,13,11,48.02,28.94,47.36,260.0,12.65858,,0.0,1011.6,10.0,2013-03-13 11:00:00
1711,2013,3,13,12,48.92,26.06,40.68,300.0,10.35702,,0.0,1011.1,10.0,2013-03-13 12:00:00
1712,2013,3,13,13,50.0,26.96,40.55,230.0,10.35702,,0.0,1010.1,10.0,2013-03-13 13:00:00
1713,2013,3,13,14,51.98,23.0,31.96,260.0,12.65858,17.2617,0.0,1009.4,10.0,2013-03-13 14:00:00
1714,2013,3,13,15,50.0,19.94,30.21,270.0,16.11092,23.0156,0.0,1009.2,10.0,2013-03-13 15:00:00
1715,2013,3,13,16,48.92,19.94,31.45,270.0,18.41248,27.61872,0.0,1009.3,10.0,2013-03-13 16:00:00
1716,2013,3,13,17,48.92,19.94,31.45,270.0,17.2617,24.16638,0.0,1009.7,10.0,2013-03-13 17:00:00
1717,2013,3,13,18,44.06,28.04,53.03,230.0,19.56326,27.61872,0.0,1010.6,10.0,2013-03-13 18:00:00
1718,2013,3,13,19,42.98,30.02,59.93,270.0,14.960139999999999,,0.0,1011.0,10.0,2013-03-13 19:00:00
1719,2013,3,13,20,44.06,24.08,45.01,280.0,11.5078,,0.0,1011.3,10.0,2013-03-13 20:00:00
1720,2013,3,13,21,41.0,26.96,57.06,250.0,13.80936,,0.0,1011.8,10.0,2013-03-13 21:00:00
1721,2013,3,13,22,41.0,28.04,59.65,270.0,13.80936,,0.0,1012.1,10.0,2013-03-13 22:00:00
1722,2013,3,13,23,39.92,21.92,48.21,270.0,17.2617,,0.0,1012.1,10.0,2013-03-13 23:00:00
1723,2013,3,14,0,37.94,23.0,54.51,280.0,13.80936,,0.0,1011.9,10.0,2013-03-14 00:00:00
1724,2013,3,14,1,37.94,23.0,54.51,270.0,18.41248,,0.0,1012.0,10.0,2013-03-14 01:00:00
1725,2013,3,14,2,37.04,21.92,53.97,290.0,17.2617,23.0156,0.0,1012.4,10.0,2013-03-14 02:00:00
1726,2013,3,14,3,35.96,15.98,43.67,300.0,18.41248,29.920279999999998,0.0,1012.0,10.0,2013-03-14 03:00:00
1727,2013,3,14,4,33.98,12.02,39.72,310.0,20.71404,27.61872,0.0,1012.3,10.0,2013-03-14 04:00:00
1728,2013,3,14,5,32.0,8.96,37.52,300.0,24.16638,33.37262,0.0,1013.1,10.0,2013-03-14 05:00:00
1729,2013,3,14,6,30.92,8.96,39.19,310.0,17.2617,29.920279999999998,0.0,1013.1,10.0,2013-03-14 06:00:00
1730,2013,3,14,7,32.0,10.04,39.38,300.0,24.16638,37.97574,0.0,1013.4,10.0,2013-03-14 07:00:00
1731,2013,3,14,8,30.92,8.96,39.19,300.0,26.467940000000002,32.22184,0.0,1014.0,10.0,2013-03-14 08:00:00
1732,2013,3,14,9,32.0,5.0,31.35,300.0,29.920279999999998,46.0312,0.0,1014.3,10.0,2013-03-14 09:00:00
1733,2013,3,14,10,33.08,6.98,32.85,310.0,27.61872,33.37262,0.0,1014.3,10.0,2013-03-14 10:00:00
1734,2013,3,14,11,33.08,8.96,35.92,300.0,19.56326,29.920279999999998,0.0,1013.9,10.0,2013-03-14 11:00:00
1735,2013,3,14,12,35.96,10.94,34.99,300.0,27.61872,37.97574,0.0,1013.1,10.0,2013-03-14 12:00:00
1736,2013,3,14,13,35.96,10.94,34.99,290.0,25.31716,36.82496,0.0,1012.4,10.0,2013-03-14 13:00:00
1737,2013,3,14,14,39.92,12.02,31.42,300.0,23.0156,29.920279999999998,0.0,1011.9,10.0,2013-03-14 14:00:00
1738,2013,3,14,15,39.92,8.96,27.42,300.0,20.71404,28.7695,0.0,1011.3,10.0,2013-03-14 15:00:00
1739,2013,3,14,16,42.08,5.0,21.07,300.0,18.41248,32.22184,0.0,1011.0,10.0,2013-03-14 16:00:00
1740,2013,3,14,17,41.0,3.02,20.06,290.0,26.467940000000002,35.67418,0.0,1011.0,10.0,2013-03-14 17:00:00
1741,2013,3,14,18,39.92,3.02,20.92,290.0,25.31716,29.920279999999998,0.0,1011.5,10.0,2013-03-14 18:00:00
1742,2013,3,14,19,39.02,1.94,20.6,300.0,25.31716,37.97574,0.0,1012.2,10.0,2013-03-14 19:00:00
1743,2013,3,14,20,37.04,1.94,22.27,310.0,28.7695,37.97574,0.0,1012.7,10.0,2013-03-14 20:00:00
1744,2013,3,14,21,35.96,1.04,22.29,310.0,26.467940000000002,36.82496,0.0,1013.5,10.0,2013-03-14 21:00:00
1745,2013,3,14,22,35.06,3.02,25.32,310.0,20.71404,29.920279999999998,0.0,1014.2,10.0,2013-03-14 22:00:00
1746,2013,3,14,23,33.98,3.92,27.55,310.0,13.80936,24.16638,0.0,1014.5,10.0,2013-03-14 23:00:00
1747,2013,3,15,0,33.08,6.08,31.53,310.0,13.80936,,0.0,1014.6,10.0,2013-03-15 00:00:00
1748,2013,3,15,1,32.0,8.06,36.03,310.0,12.65858,26.467940000000002,0.0,1015.0,10.0,2013-03-15 01:00:00
1749,2013,3,15,2,30.92,8.06,37.63,320.0,10.35702,,0.0,1014.9,10.0,2013-03-15 02:00:00
1750,2013,3,15,3,30.92,10.04,41.13,310.0,12.65858,,0.0,1014.8,10.0,2013-03-15 03:00:00
1751,2013,3,15,4,30.92,10.04,41.13,310.0,11.5078,,0.0,1014.8,10.0,2013-03-15 04:00:00
1752,2013,3,15,5,30.92,10.04,41.13,320.0,17.2617,25.31716,0.0,1014.9,10.0,2013-03-15 05:00:00
1753,2013,3,15,6,30.92,10.94,42.82,280.0,10.35702,,0.0,1015.4,10.0,2013-03-15 06:00:00
1754,2013,3,15,7,30.92,12.02,44.92,300.0,12.65858,,0.0,1015.5,10.0,2013-03-15 07:00:00
1755,2013,3,15,8,33.08,10.94,39.25,280.0,12.65858,,0.0,1015.5,10.0,2013-03-15 08:00:00
1756,2013,3,15,9,33.98,12.02,39.72,260.0,13.80936,,0.0,1015.0,10.0,2013-03-15 09:00:00
1757,2013,3,15,10,35.96,12.92,38.2,250.0,12.65858,,0.0,1014.1,10.0,2013-03-15 10:00:00
1758,2013,3,15,11,39.02,15.08,37.23,230.0,16.11092,,0.0,1013.0,10.0,2013-03-15 11:00:00
1759,2013,3,15,12,39.92,15.98,37.38,230.0,16.11092,,0.0,1011.7,10.0,2013-03-15 12:00:00
1760,2013,3,15,13,41.0,19.94,42.51,230.0,21.86482,,0.0,1010.6,10.0,2013-03-15 13:00:00
1761,2013,3,15,14,42.98,19.94,39.38,260.0,18.41248,24.16638,0.0,1009.5,10.0,2013-03-15 14:00:00
1762,2013,3,15,15,42.98,23.0,44.83,240.0,19.56326,,0.0,1008.3,10.0,2013-03-15 15:00:00
1763,2013,3,15,16,44.06,24.08,45.01,240.0,17.2617,25.31716,0.0,1007.4,10.0,2013-03-15 16:00:00
1764,2013,3,15,17,44.96,24.98,45.15,240.0,14.960139999999999,,0.0,1006.9,10.0,2013-03-15 17:00:00
1765,2013,3,15,18,46.04,24.98,43.34,250.0,12.65858,,0.0,1006.9,10.0,2013-03-15 18:00:00
1766,2013,3,15,19,46.04,26.06,45.33,250.0,10.35702,,0.0,1007.2,10.0,2013-03-15 19:00:00
1767,2013,3,15,20,46.94,24.08,40.35,310.0,10.35702,,0.0,1007.5,10.0,2013-03-15 20:00:00
1768,2013,3,15,21,46.94,28.04,47.54,300.0,14.960139999999999,23.0156,0.0,1007.8,10.0,2013-03-15 21:00:00
1769,2013,3,15,22,44.06,26.96,50.73,360.0,14.960139999999999,,0.0,1008.3,10.0,2013-03-15 22:00:00
1770,2013,3,15,23,42.98,26.96,52.87,330.0,13.80936,21.86482,0.0,1008.8,10.0,2013-03-15 23:00:00
1771,2013,3,16,0,41.0,26.06,54.97,320.0,16.11092,23.0156,0.0,1008.9,10.0,2013-03-16 00:00:00
1772,2013,3,16,1,39.92,21.92,48.21,310.0,18.41248,26.467940000000002,0.0,1009.1,10.0,2013-03-16 01:00:00
1773,2013,3,16,2,39.02,19.94,45.91,310.0,16.11092,23.0156,0.0,1009.5,10.0,2013-03-16 02:00:00
1774,2013,3,16,3,37.94,19.04,46.09,310.0,10.35702,,0.0,1009.6,10.0,2013-03-16 03:00:00
1775,2013,3,16,4,37.04,19.94,49.62,320.0,10.35702,,0.0,1009.9,10.0,2013-03-16 04:00:00
1776,2013,3,16,5,35.96,19.04,49.83,350.0,11.5078,,0.0,1010.6,10.0,2013-03-16 05:00:00
1777,2013,3,16,6,35.96,17.06,45.76,340.0,9.20624,,0.0,1011.0,10.0,2013-03-16 06:00:00
1778,2013,3,16,7,35.06,19.04,51.64,350.0,4.60312,,0.0,1011.2,10.0,2013-03-16 07:00:00
1779,2013,3,16,8,37.04,17.06,43.85,10.0,9.20624,,0.0,1011.7,10.0,2013-03-16 08:00:00
1780,2013,3,16,9,37.94,17.96,44.0,30.0,11.5078,,0.0,1010.9,10.0,2013-03-16 09:00:00
1781,2013,3,16,10,37.94,19.04,46.09,40.0,8.05546,,0.0,1011.2,10.0,2013-03-16 10:00:00
1782,2013,3,16,11,37.04,19.94,49.62,0.0,0.0,,0.0,1011.3,9.0,2013-03-16 11:00:00
1783,2013,3,16,12,37.04,23.0,56.48,180.0,5.7539,,0.0,1010.8,10.0,2013-03-16 12:00:00
1784,2013,3,16,13,35.96,26.06,66.97,180.0,5.7539,,0.0,,10.0,2013-03-16 13:00:00
1785,2013,3,16,14,35.6,28.04,81.5,190.0,6.90468,,0.0,,3.0,2013-03-16 14:00:00
1786,2013,3,16,15,33.8,30.2,88.37,190.0,3.45234,,0.01,,5.0,2013-03-16 15:00:00
1787,2013,3,16,16,33.98,28.94,81.57,130.0,5.7539,,0.0,,7.0,2013-03-16 16:00:00
1788,2013,3,16,17,33.98,28.94,81.57,110.0,4.60312,,0.0,1009.4,6.0,2013-03-16 17:00:00
1789,2013,3,16,18,33.08,28.94,84.56,120.0,3.45234,,0.0,1009.5,5.0,2013-03-16 18:00:00
1790,2013,3,16,19,33.98,30.02,85.24,0.0,0.0,,0.0,1010.5,5.0,2013-03-16 19:00:00
1791,2013,3,16,20,33.98,30.2,86.49,10.0,5.7539,,0.01,,8.0,2013-03-16 20:00:00
1792,2013,3,16,21,33.98,30.02,85.24,20.0,5.7539,,0.0,1012.2,9.0,2013-03-16 21:00:00
1793,2013,3,16,22,33.98,28.94,81.57,340.0,5.7539,,0.0,1012.6,9.0,2013-03-16 22:00:00
1794,2013,3,16,23,33.98,28.94,81.57,350.0,5.7539,,0.0,1013.2,10.0,2013-03-16 23:00:00
1795,2013,3,17,0,33.98,28.04,78.62,330.0,6.90468,,0.0,1013.6,10.0,2013-03-17 00:00:00
1796,2013,3,17,1,33.08,26.96,77.96,330.0,8.05546,,0.0,1013.7,10.0,2013-03-17 01:00:00
1797,2013,3,17,2,30.92,26.06,81.95,350.0,5.7539,,0.0,1013.9,10.0,2013-03-17 02:00:00
1798,2013,3,17,3,30.92,26.06,81.95,350.0,6.90468,,0.0,1014.5,10.0,2013-03-17 03:00:00
1799,2013,3,17,4,30.92,23.0,72.12,340.0,12.65858,,0.0,1015.2,10.0,2013-03-17 04:00:00
1800,2013,3,17,5,30.92,21.02,66.34,320.0,14.960139999999999,,0.0,1016.0,10.0,2013-03-17 05:00:00
1801,2013,3,17,6,30.02,19.94,65.72,340.0,11.5078,,0.0,1017.3,10.0,2013-03-17 06:00:00
1802,2013,3,17,7,30.92,17.96,58.21,320.0,14.960139999999999,,0.0,1018.7,10.0,2013-03-17 07:00:00
1803,2013,3,17,8,32.0,17.06,53.6,320.0,14.960139999999999,,0.0,1019.6,10.0,2013-03-17 08:00:00
1804,2013,3,17,9,33.98,15.98,47.25,330.0,14.960139999999999,23.0156,0.0,1020.4,10.0,2013-03-17 09:00:00
1805,2013,3,17,10,35.06,15.08,43.52,330.0,17.2617,23.0156,0.0,1020.4,10.0,2013-03-17 10:00:00
1806,2013,3,17,11,35.06,12.92,39.58,310.0,16.11092,,0.0,1020.3,10.0,2013-03-17 11:00:00
1807,2013,3,17,12,35.96,12.92,38.2,320.0,14.960139999999999,,0.0,1020.9,10.0,2013-03-17 12:00:00
1808,2013,3,17,13,35.96,12.92,38.2,320.0,16.11092,,0.0,1021.1,10.0,2013-03-17 13:00:00
1809,2013,3,17,14,37.04,12.92,36.6,330.0,17.2617,24.16638,0.0,1020.9,10.0,2013-03-17 14:00:00
1810,2013,3,17,15,37.04,12.92,36.6,310.0,13.80936,23.0156,0.0,1021.1,10.0,2013-03-17 15:00:00
1811,2013,3,17,16,37.94,12.02,33.95,300.0,10.35702,20.71404,0.0,1021.1,10.0,2013-03-17 16:00:00
1812,2013,3,17,17,37.94,10.04,31.09,320.0,13.80936,,0.0,1021.9,10.0,2013-03-17 17:00:00
1813,2013,3,17,18,37.04,10.04,32.21,310.0,14.960139999999999,23.0156,0.0,1022.9,10.0,2013-03-17 18:00:00
1814,2013,3,17,19,35.96,10.04,33.61,310.0,12.65858,,0.0,1023.7,10.0,2013-03-17 19:00:00
1815,2013,3,17,20,35.96,10.94,34.99,310.0,9.20624,,0.0,1024.7,10.0,2013-03-17 20:00:00
1816,2013,3,17,21,35.96,8.96,32.03,340.0,9.20624,,0.0,1025.5,10.0,2013-03-17 21:00:00
1817,2013,3,17,22,33.98,8.96,34.65,360.0,8.05546,,0.0,1026.1,10.0,2013-03-17 22:00:00
1818,2013,3,17,23,33.08,8.96,35.92,30.0,9.20624,,0.0,1026.5,10.0,2013-03-17 23:00:00
1819,2013,3,18,0,32.0,6.98,34.31,20.0,10.35702,,0.0,1027.1,10.0,2013-03-18 00:00:00
1820,2013,3,18,1,30.02,8.96,40.65,30.0,9.20624,,0.0,1027.1,10.0,2013-03-18 01:00:00
1821,2013,3,18,2,30.02,6.08,35.68,30.0,9.20624,,0.0,1027.7,10.0,2013-03-18 02:00:00
1822,2013,3,18,3,28.04,6.08,38.69,20.0,6.90468,,0.0,1028.7,10.0,2013-03-18 03:00:00
1823,2013,3,18,4,26.96,8.06,44.25,30.0,8.05546,,0.0,1029.0,10.0,2013-03-18 04:00:00
1824,2013,3,18,5,26.96,8.96,46.08,20.0,10.35702,,0.0,1029.4,10.0,2013-03-18 05:00:00
1825,2013,3,18,6,26.96,10.04,48.36,40.0,10.35702,,0.0,1029.7,10.0,2013-03-18 06:00:00
1826,2013,3,18,7,28.94,12.02,48.69,60.0,12.65858,,0.0,1030.0,10.0,2013-03-18 07:00:00
1827,2013,3,18,8,30.92,10.04,41.13,60.0,13.80936,,0.0,1029.8,10.0,2013-03-18 08:00:00
1828,2013,3,18,9,33.08,12.02,41.17,70.0,12.65858,,0.0,1029.9,10.0,2013-03-18 09:00:00
1829,2013,3,18,10,35.06,15.98,45.26,90.0,13.80936,20.71404,0.0,1029.5,10.0,2013-03-18 10:00:00
1830,2013,3,18,11,33.98,17.06,49.51,80.0,14.960139999999999,,0.0,1028.9,10.0,2013-03-18 11:00:00
1831,2013,3,18,12,35.06,19.04,51.64,90.0,14.960139999999999,,0.0,1028.3,10.0,2013-03-18 12:00:00
1832,2013,3,18,13,35.06,19.94,53.66,80.0,18.41248,,0.0,1027.0,10.0,2013-03-18 13:00:00
1833,2013,3,18,14,33.98,19.94,56.02,80.0,16.11092,24.16638,0.0,1025.7,10.0,2013-03-18 14:00:00
1834,2013,3,18,15,33.98,21.92,60.93,70.0,18.41248,24.16638,0.0,1025.0,10.0,2013-03-18 15:00:00
1835,2013,3,18,16,33.08,24.08,69.17,80.0,20.71404,27.61872,0.0,1024.3,3.0,2013-03-18 16:00:00
1836,2013,3,18,17,33.8,28.04,81.5,80.0,16.11092,21.86482,0.02,,3.0,2013-03-18 17:00:00
1837,2013,3,18,18,33.8,28.4,86.39,90.0,20.71404,26.467940000000002,0.04,,3.0,2013-03-18 18:00:00
1838,2013,3,18,19,33.8,30.02,88.37,90.0,20.71404,34.5234,0.05,,2.0,2013-03-18 19:00:00
1839,2013,3,18,20,33.8,30.92,92.97,80.0,17.2617,,0.08,,1.5,2013-03-18 20:00:00
1840,2013,3,18,21,33.98,30.92,88.42,80.0,18.41248,25.31716,0.07,,3.0,2013-03-18 21:00:00
1841,2013,3,18,22,33.98,32.0,92.36,70.0,14.960139999999999,,0.06,1018.6,5.0,2013-03-18 22:00:00
1842,2013,3,18,23,35.06,32.0,88.47,70.0,16.11092,27.61872,0.1,1017.0,5.0,2013-03-18 23:00:00
1843,2013,3,19,0,35.06,33.08,92.4,60.0,18.41248,23.0156,0.05,1015.3,6.0,2013-03-19 00:00:00
1844,2013,3,19,1,35.06,32.0,88.47,70.0,17.2617,23.0156,0.07,1013.3,7.0,2013-03-19 01:00:00
1845,2013,3,19,2,35.06,33.08,92.4,60.0,21.86482,29.920279999999998,0.07,1012.2,5.0,2013-03-19 02:00:00
1846,2013,3,19,3,35.96,33.08,89.16,50.0,18.41248,26.467940000000002,0.08,1011.2,8.0,2013-03-19 03:00:00
1847,2013,3,19,4,35.96,33.8,93.08,60.0,18.41248,,0.03,,6.0,2013-03-19 04:00:00
1848,2013,3,19,5,37.04,33.98,93.08,50.0,16.11092,,0.0,,10.0,2013-03-19 05:00:00
1849,2013,3,19,6,37.04,33.98,88.57,50.0,14.960139999999999,,0.0,1008.2,10.0,2013-03-19 06:00:00
1850,2013,3,19,7,37.04,35.06,92.46,10.0,11.5078,,0.01,1008.2,10.0,2013-03-19 07:00:00
1851,2013,3,19,8,37.94,35.06,89.25,30.0,14.960139999999999,,0.0,1007.6,9.0,2013-03-19 08:00:00
1852,2013,3,19,9,37.94,35.96,93.14,40.0,16.11092,,0.0,,2.5,2013-03-19 09:00:00
1853,2013,3,19,10,37.94,35.96,92.49,20.0,10.35702,20.71404,0.0,1007.0,2.5,2013-03-19 10:00:00
1854,2013,3,19,11,37.04,33.98,88.57,340.0,16.11092,,0.06,1007.9,2.0,2013-03-19 11:00:00
1855,2013,3,19,12,37.94,35.6,93.14,360.0,14.960139999999999,,0.14,,7.0,2013-03-19 12:00:00
1856,2013,3,19,13,39.92,35.96,86.79,350.0,13.80936,,0.0,,10.0,2013-03-19 13:00:00
1857,2013,3,19,14,41.0,35.06,79.21,340.0,11.5078,,0.0,1005.8,10.0,2013-03-19 14:00:00
1858,2013,3,19,15,41.0,33.98,75.88,330.0,13.80936,,0.0,,10.0,2013-03-19 15:00:00
1859,2013,3,19,16,44.06,33.98,70.28,310.0,12.65858,,0.0,,10.0,2013-03-19 16:00:00
1860,2013,3,19,17,44.06,33.08,65.07,310.0,6.90468,,0.0,1006.5,10.0,2013-03-19 17:00:00
1861,2013,3,19,18,42.08,30.92,64.35,340.0,4.60312,,0.0,1006.7,10.0,2013-03-19 18:00:00
1862,2013,3,19,19,39.92,32.0,73.08,10.0,5.7539,,0.0,1007.2,10.0,2013-03-19 19:00:00
1863,2013,3,19,20,39.92,32.0,73.08,280.0,5.7539,,0.0,1007.4,10.0,2013-03-19 20:00:00
1864,2013,3,19,21,42.08,30.02,62.04,320.0,20.71404,27.61872,0.0,1008.4,10.0,2013-03-19 21:00:00
1865,2013,3,19,22,39.92,24.98,54.81,300.0,17.2617,21.86482,0.0,1009.2,10.0,2013-03-19 22:00:00
1866,2013,3,19,23,39.02,26.06,59.37,290.0,14.960139999999999,19.56326,0.0,1009.7,10.0,2013-03-19 23:00:00
1867,2013,3,20,0,37.04,24.08,59.09,310.0,13.80936,,0.0,1010.1,10.0,2013-03-20 00:00:00
1868,2013,3,20,1,37.04,19.94,49.62,290.0,13.80936,24.16638,0.0,1010.6,10.0,2013-03-20 01:00:00
1869,2013,3,20,2,35.96,15.08,41.99,280.0,11.5078,,0.0,1011.4,10.0,2013-03-20 02:00:00
1870,2013,3,20,3,33.98,17.96,51.47,270.0,20.71404,25.31716,0.0,1011.7,10.0,2013-03-20 03:00:00
1871,2013,3,20,4,33.08,17.06,51.33,260.0,20.71404,26.467940000000002,0.0,1012.1,10.0,2013-03-20 04:00:00
1872,2013,3,20,5,33.08,17.96,53.36,260.0,14.960139999999999,21.86482,0.0,1012.3,10.0,2013-03-20 05:00:00
1873,2013,3,20,6,33.08,17.06,51.33,260.0,18.41248,,0.0,1012.6,10.0,2013-03-20 06:00:00
1874,2013,3,20,7,33.98,17.96,51.47,260.0,16.11092,,0.0,1012.6,10.0,2013-03-20 07:00:00
1875,2013,3,20,8,35.96,15.98,43.67,280.0,18.41248,29.920279999999998,0.0,1012.5,10.0,2013-03-20 08:00:00
1876,2013,3,20,9,37.94,15.08,38.84,270.0,25.31716,31.07106,0.0,1012.2,10.0,2013-03-20 09:00:00
1877,2013,3,20,10,39.92,17.06,39.17,290.0,17.2617,27.61872,0.0,1012.4,10.0,2013-03-20 10:00:00
1878,2013,3,20,11,42.08,15.98,34.38,290.0,19.56326,23.0156,0.0,1011.9,10.0,2013-03-20 11:00:00
1879,2013,3,20,12,44.06,17.06,33.4,280.0,16.11092,25.31716,0.0,1011.5,10.0,2013-03-20 12:00:00
1880,2013,3,20,13,44.96,15.98,30.79,280.0,14.960139999999999,24.16638,0.0,1010.7,10.0,2013-03-20 13:00:00
1881,2013,3,20,14,44.96,17.06,32.27,240.0,16.11092,24.16638,0.0,1009.6,10.0,2013-03-20 14:00:00
1882,2013,3,20,15,44.96,17.06,32.27,250.0,20.71404,27.61872,0.0,1009.4,10.0,2013-03-20 15:00:00
1883,2013,3,20,16,44.96,14.0,28.25,260.0,16.11092,26.467940000000002,0.0,1009.3,10.0,2013-03-20 16:00:00
1884,2013,3,20,17,44.06,14.0,29.23,270.0,17.2617,24.16638,0.0,1009.2,10.0,2013-03-20 17:00:00
1885,2013,3,20,18,42.98,15.98,33.21,260.0,17.2617,25.31716,0.0,1009.5,10.0,2013-03-20 18:00:00
1886,2013,3,20,19,42.08,15.08,33.06,260.0,14.960139999999999,,0.0,1009.3,10.0,2013-03-20 19:00:00
1887,2013,3,20,20,42.08,12.92,30.08,280.0,8.05546,,0.0,1009.7,10.0,2013-03-20 20:00:00
1888,2013,3,20,21,42.08,14.0,31.54,280.0,5.7539,,0.0,1010.0,10.0,2013-03-20 21:00:00
1889,2013,3,20,22,39.92,23.0,50.46,250.0,5.7539,,0.0,1010.3,10.0,2013-03-20 22:00:00
1890,2013,3,20,23,42.08,17.06,36.03,310.0,9.20624,,0.0,1010.3,10.0,2013-03-20 23:00:00
